"","Year","Site","Treatment","Plot","Quadrat","Species","Obs","Canopy_cover","Height_cm","Count","NPP_g_m2","PFT"
"7402",2018,"ARB","C",11,1,"FEAR",3,1,"29",3,7.8255,"PG3"
"7403",2018,"ARB","C",11,1,"FEAR",4,0.5,"26",1,1.30425,"PG3"
"7404",2018,"ARB","C",11,1,"LILE",1,0.05,"5",5,0.371025,"PF"
"7405",2018,"ARB","C",11,1,"MUMO",1,0.75,"21",1,2.9178,"PG4"
"7406",2018,"ARB","C",11,1,"MUMO",2,0.25,"14",2,1.9452,"PG4"
"7407",2018,"ARB","C",11,1,"MUMO",3,0.1,"14",5,1.9452,"PG4"
"7408",2018,"ARB","C",11,1,"MURI",1,0.5,"18",4,16.7546,"PG4"
"7409",2018,"ARB","C",11,1,"MURI",2,0.25,"21",4,8.3773,"PG4"
"7410",2018,"ARB","C",11,1,"MURI",3,0.1,"9",6,5.02638,"PG4"
"7411",2018,"ARB","C",11,1,"POHI",1,1,"6",3,3.4971,"PF"
"7412",2018,"ARB","C",11,1,"POHI",2,1.5,"9",2,3.4971,"PF"
"7413",2018,"ARB","C",11,1,"POHI",3,0.5,"6",8,4.6628,"PF"
"7414",2018,"ARB","C",11,1,"POHI",4,0.1,"4",4,0.46628,"PF"
"7415",2018,"ARB","C",11,2,"ACMI",1,0.25,"10",1,0.260775,"PF"
"7416",2018,"ARB","C",11,2,"ACMI",2,0.1,"8",9,0.93879,"PF"
"7417",2018,"ARB","C",11,2,"ACMI",3,0.05,"7",8,0.41724,"PF"
"7418",2018,"ARB","C",11,2,"ARCA",1,0.25,"16",1,0.428325,"PF"
"7419",2018,"ARB","C",11,2,"ARCA",2,0.1,"12",2,0.34266,"PF"
"7420",2018,"ARB","C",11,2,"ARCA",3,0.1,"9",3,0.51399,"PF"
"7421",2018,"ARB","C",11,2,"BLTR",1,1,"16",1,2.2953,"PG4"
"7422",2018,"ARB","C",11,2,"BLTR",2,0.5,"14",2,2.2953,"PG4"
"7423",2018,"ARB","C",11,2,"FEAR",1,3,"38",3,23.4765,"PG3"
"7424",2018,"ARB","C",11,2,"FEAR",2,2,"34",2,10.434,"PG3"
"7425",2018,"ARB","C",11,2,"FEAR",3,1,"27",2,5.217,"PG3"
"7426",2018,"ARB","C",11,2,"LILE",1,0.25,"14",1,0.371025,"PF"
"7427",2018,"ARB","C",11,2,"MUMO",1,1,"16",2,7.7808,"PG4"
"7428",2018,"ARB","C",11,2,"MUMO",2,2,"20",2,15.5616,"PG4"
"7429",2018,"ARB","C",11,2,"MUMO",3,3,"24",1,11.6712,"PG4"
"7430",2018,"ARB","C",11,2,"MURI",1,2,"25",1,16.7546,"PG4"
"7431",2018,"ARB","C",11,2,"MURI",2,1,"25",3,25.1319,"PG4"
"7432",2018,"ARB","C",11,2,"POHI",1,1.5,"9",1,1.74855,"PF"
"7433",2018,"ARB","C",11,2,"POHI",2,1,"7",2,2.3314,"PF"
"7434",2018,"ARB","C",11,2,"POHI",3,0.5,"6",7,4.07995,"PF"
"7435",2018,"ARB","C",11,2,"TRDU",1,1.5,"26",1,1.3107,"A"
"7436",2018,"ARB","C",11,2,"UKFO",1,0.75,"22",1,0.65535,"A"
"7437",2018,"ARB","D",1,1,"ACMI",1,0.5,"9",1,0.52155,"PF"
"7438",2018,"ARB","D",1,1,"ACMI",2,0.1,"6",5,0.52155,"PF"
"7439",2018,"ARB","D",1,1,"ACMI",3,0.05,"3",6,0.31293,"PF"
"7440",2018,"ARB","D",1,1,"ANRO",1,1,"2",2,4.2564,"PF"
"7441",2018,"ARB","D",1,1,"ANRO",2,0.5,"1",4,4.2564,"PF"
"7442",2018,"ARB","D",1,1,"ANRO",3,0.1,"1",5,1.0641,"PF"
"7443",2018,"ARB","D",1,1,"ARCA",1,0.25,"11",1,0.428325,"PF"
"7444",2018,"ARB","D",1,1,"ARFE",1,0.75,"6",1,0.9618,"PF"
"7445",2018,"ARB","D",1,1,"ASHU",1,0.05,"2",1,0.0045,"PF"
"7446",2018,"ARB","D",1,1,"BOGR",1,0.75,"19",2,3.55635,"PG4"
"7447",2018,"ARB","D",1,1,"BOGR",2,0.5,"16",3,3.55635,"PG4"
"7448",2018,"ARB","D",1,1,"BOGR",3,0.25,"14",4,2.3709,"PG4"
"7449",2018,"ARB","D",1,1,"COAR",1,0.75,"7",1,0.39,"PF"
"7450",2018,"ARB","D",1,1,"COAR",2,0.25,"5",4,0.52,"PF"
"7451",2018,"ARB","D",1,1,"FEAR",1,0.5,"17",2,2.6085,"PG3"
"7452",2018,"ARB","D",1,1,"FEAR",2,0.25,"13",2,1.30425,"PG3"
"7453",2018,"ARB","D",1,1,"FEAR",3,0.1,"8",5,1.30425,"PG3"
"7454",2018,"ARB","D",1,1,"MUMO",1,0.25,"14",2,1.9452,"PG4"
"7455",2018,"ARB","D",1,1,"MUMO",2,0.1,"12",1,0.38904,"PG4"
"7456",2018,"ARB","D",1,1,"MURI",1,0.5,"19",2,8.3773,"PG4"
"7457",2018,"ARB","D",1,1,"MURI",2,0.25,"16",2,4.18865,"PG4"
"7458",2018,"ARB","D",1,1,"POHI",1,2.5,"9",1,2.91425,"PF"
"7459",2018,"ARB","D",1,1,"POHI",2,1,"5",3,3.4971,"PF"
"7460",2018,"ARB","D",1,1,"POHI",3,1.5,"6",2,3.4971,"PF"
"7461",2018,"ARB","D",1,1,"POHI",4,0.5,"3",3,1.74855,"PF"
"7462",2018,"ARB","D",1,1,"POHI",5,0.1,"2",2,0.23314,"PF"
"7463",2018,"ARB","D",1,1,"POHI",6,0.05,"2",1,0.058285,"PF"
"7464",2018,"ARB","D",1,1,"PSMO",1,0.25,"6",1,0.21845,"PF"
"7465",2018,"ARB","D",1,2,"ACMI",1,0.25,"8",7,1.825425,"PF"
"7466",2018,"ARB","D",1,2,"ACMI",2,0.1,"6",5,0.52155,"PF"
"7467",2018,"ARB","D",1,2,"ACMI",3,0.05,"4",7,0.365085,"PF"
"7468",2018,"ARB","D",1,2,"ANRO",1,1,"2",1,2.1282,"PF"
"7469",2018,"ARB","D",1,2,"ANRO",2,0.5,"2",2,2.1282,"PF"
"7470",2018,"ARB","D",1,2,"ANRO",3,0.1,"1",4,0.85128,"PF"
"7471",2018,"ARB","D",1,2,"ARCA",1,0.1,"16",3,0.51399,"PF"
"7472",2018,"ARB","D",1,2,"ARCA",2,0.05,"10",2,0.17133,"PF"
"7473",2018,"ARB","D",1,2,"ARFE",1,0.1,"4",1,0.12824,"PF"
"7474",2018,"ARB","D",1,2,"ARFE",2,0.05,"3",1,0.06412,"PF"
"7475",2018,"ARB","D",1,2,"ASHU",1,0.05,"2",9,0.0405,"PF"
"7476",2018,"ARB","D",1,2,"ASHU",2,0.1,"4",5,0.045,"PF"
"7477",2018,"ARB","D",1,2,"BLTR",1,0.5,"15",1,1.14765,"PG4"
"7478",2018,"ARB","D",1,2,"FEAR",1,0.75,"22",2,3.91275,"PG3"
"7479",2018,"ARB","D",1,2,"FEAR",2,0.5,"18",4,5.217,"PG3"
"7480",2018,"ARB","D",1,2,"FEAR",3,0.25,"16",3,1.956375,"PG3"
"7481",2018,"ARB","D",1,2,"FEAR",4,0.1,"13",4,1.0434,"PG3"
"7482",2018,"ARB","D",1,2,"MUMO",1,0.5,"20",2,3.8904,"PG4"
"7483",2018,"ARB","D",1,2,"MUMO",2,0.25,"18",5,4.863,"PG4"
"7484",2018,"ARB","D",1,2,"MUMO",3,0.1,"15",5,1.9452,"PG4"
"7485",2018,"ARB","D",1,2,"MURI",1,0.5,"20",1,4.18865,"PG4"
"7486",2018,"ARB","D",1,2,"POHI",1,1.5,"9",3,5.24565,"PF"
"7487",2018,"ARB","D",1,2,"POHI",2,1,"8",3,3.4971,"PF"
"7488",2018,"ARB","D",1,2,"POHI",3,0.5,"6",3,1.74855,"PF"
"7489",2018,"ARB","D",1,2,"POHI",4,0.1,"5",2,0.23314,"PF"
"7490",2018,"ARB","D",4,2,"ACMI",1,0.25,"9",4,1.0431,"PF"
"7491",2018,"ARB","D",4,2,"ACMI",2,0.1,"8",9,0.93879,"PF"
"7492",2018,"ARB","D",4,2,"ACMI",3,0.05,"4",10,0.52155,"PF"
"7493",2018,"ARB","D",4,2,"ANRO",1,0.25,"1",6,3.1923,"PF"
"7494",2018,"ARB","D",4,2,"ANRO",2,0.1,"1",9,1.91538,"PF"
"7495",2018,"ARB","D",4,2,"ASHU",1,0.25,"5",3,0.0945,"PF"
"7496",2018,"ARB","D",4,2,"ASHU",2,0.1,"3",4,0.036,"PF"
"7497",2018,"ARB","D",4,2,"BLTR",1,0.25,"16",1,0.573825,"PG4"
"7498",2018,"ARB","D",4,2,"BLTR",2,0.1,"12",2,0.45906,"PG4"
"7499",2018,"ARB","D",4,2,"BOGR",1,0.25,"15",2,1.18545,"PG4"
"7500",2018,"ARB","D",4,2,"BOGR",2,0.1,"10",1,0.23709,"PG4"
"7501",2018,"ARB","D",4,2,"ERRA",1,0.5,"4",6,4.0464,"PF"
"7502",2018,"ARB","D",4,2,"ERRA",2,0.25,"3",3,1.0116,"PF"
"7503",2018,"ARB","D",4,2,"ERRA",3,0.1,"2",2,0.26976,"PF"
"7504",2018,"ARB","D",4,2,"FEAR",1,0.5,"21",4,5.217,"PG3"
"7505",2018,"ARB","D",4,2,"FEAR",2,0.25,"14",8,5.217,"PG3"
"7506",2018,"ARB","D",4,2,"MUMO",1,0.25,"17",9,8.7534,"PG4"
"7507",2018,"ARB","D",4,2,"MUMO",2,0.1,"12",5,1.9452,"PG4"
"7508",2018,"ARB","D",4,2,"MURI",1,0.5,"20",3,12.56595,"PG4"
"7509",2018,"ARB","D",4,2,"MURI",2,0.25,"16",1,2.094325,"PG4"
"7510",2018,"ARB","D",4,2,"POHI",1,1.5,"7",1,1.74855,"PF"
"7511",2018,"ARB","D",4,2,"POHI",2,1,"6",2,2.3314,"PF"
"7512",2018,"ARB","D",4,2,"POHI",3,0.5,"5",2,1.1657,"PF"
"7513",2018,"ARB","D",4,2,"POHI",4,0.1,"4",3,0.34971,"PF"
"7514",2018,"ARB","D",7,1,"ACMI",1,0.1,"8",2,0.20862,"PF"
"7515",2018,"ARB","D",7,1,"ACMI",2,0.05,"6",4,0.20862,"PF"
"7516",2018,"ARB","D",7,1,"ANRO",1,0.25,"1",3,1.59615,"PF"
"7517",2018,"ARB","D",7,1,"ANRO",2,0.5,"1",1,1.0641,"PF"
"7518",2018,"ARB","D",7,1,"ANRO",3,0.1,"1",4,0.85128,"PF"
"7519",2018,"ARB","D",7,1,"ARCA",1,0.25,"10",6,2.56995,"PF"
"7520",2018,"ARB","D",7,1,"ARCA",2,0.1,"8",7,1.19931,"PF"
"7521",2018,"ARB","D",7,1,"ARFE",1,0.5,"4",1,0.6412,"PF"
"7522",2018,"ARB","D",7,1,"ASHU",1,0.05,"3",1,0.0045,"PF"
"7523",2018,"ARB","D",7,1,"BLTR",1,0.5,"14",2,2.2953,"PG4"
"7524",2018,"ARB","D",7,1,"BLTR",2,0.25,"12",3,1.721475,"PG4"
"7525",2018,"ARB","D",7,1,"ELEL",1,0.5,"15",1,0.7562,"PG3"
"7526",2018,"ARB","D",7,1,"ELEL",2,0.1,"10",2,0.30248,"PG3"
"7527",2018,"ARB","D",7,1,"FEAR",1,2,"23",3,15.651,"PG3"
"7528",2018,"ARB","D",7,1,"FEAR",2,1,"19",6,15.651,"PG3"
"7529",2018,"ARB","D",7,1,"FEAR",3,0.5,"16",4,5.217,"PG3"
"7530",2018,"ARB","D",7,1,"LILE",1,0.05,"4",2,0.14841,"PF"
"7531",2018,"ARB","D",7,1,"MUMO",1,0.25,"16",4,3.8904,"PG4"
"7532",2018,"ARB","D",7,1,"MUMO",2,0.1,"12",6,2.33424,"PG4"
"7533",2018,"ARB","D",7,1,"MURI",1,0.25,"14",2,4.18865,"PG4"
"7534",2018,"ARB","D",7,1,"POHI",1,0.25,"6",1,0.291425,"PF"
"7535",2018,"ARB","D",7,2,"ACMI",1,0.05,"5",4,0.20862,"PF"
"7536",2018,"ARB","D",7,2,"ARFE",1,0.25,"3",1,0.3206,"PF"
"7537",2018,"ARB","D",7,2,"ASHU",1,0.05,"3",4,0.018,"PF"
"7538",2018,"ARB","D",7,2,"BLTR",1,0.5,"16",2,2.2953,"PG4"
"7539",2018,"ARB","D",7,2,"BLTR",2,0.25,"12",3,1.721475,"PG4"
"7540",2018,"ARB","D",7,2,"ERRA",1,0.25,"4",1,0.3372,"PF"
"7541",2018,"ARB","D",7,2,"FEAR",1,1,"21",3,7.8255,"PG3"
"7542",2018,"ARB","D",7,2,"FEAR",2,1.5,"23",1,3.91275,"PG3"
"7543",2018,"ARB","D",7,2,"FEAR",3,0.5,"16",3,3.91275,"PG3"
"7544",2018,"ARB","D",7,2,"FEAR",4,0.25,"14",2,1.30425,"PG3"
"7545",2018,"ARB","D",7,2,"MUMO",1,0.25,"14",6,5.8356,"PG4"
"7546",2018,"ARB","D",7,2,"MUMO",2,0.1,"12",7,2.72328,"PG4"
"7547",2018,"ARB","D",7,2,"MURI",1,0.25,"18",2,4.18865,"PG4"
"7548",2018,"ARB","D",7,2,"MURI",2,0.1,"13",2,1.67546,"PG4"
"7549",2018,"ARB","D",7,2,"POHI",1,0.75,"7",2,1.74855,"PF"
"7550",2018,"ARB","D",7,2,"POHI",2,0.5,"5",1,0.58285,"PF"
"7551",2018,"ARB","D",7,2,"PSMO",1,0.1,NA,2,0.17476,"PF"
"7552",2018,"ARB","D",10,1,"ACMI",1,0.05,"4",4,0.20862,"PF"
"7553",2018,"ARB","D",10,1,"ACMI",2,0.1,"6",3,0.31293,"PF"
"7554",2018,"ARB","D",10,1,"ARCA",1,0.25,"8",7,2.998275,"PF"
"7555",2018,"ARB","D",10,1,"ARCA",2,0.5,"9",5,4.28325,"PF"
"7556",2018,"ARB","D",10,1,"ARCA",3,0.1,"9",12,2.05596,"PF"
"7557",2018,"ARB","D",10,1,"ARCA",4,0.05,"6",9,0.770985,"PF"
"7558",2018,"ARB","D",10,1,"ARFE",1,0.1,"4",2,0.25648,"PF"
"7559",2018,"ARB","D",10,1,"ARFE",2,0.5,"5",1,0.6412,"PF"
"7560",2018,"ARB","D",10,1,"BOGR",1,0.25,"13",5,2.963625,"PG4"
"7561",2018,"ARB","D",10,1,"BOGR",2,0.1,"8",3,0.71127,"PG4"
"7562",2018,"ARB","D",10,1,"BOGR",3,0.05,"5",4,0.47418,"PG4"
"7563",2018,"ARB","D",10,1,"ELEL",1,0.25,"15",2,0.7562,"PG3"
"7564",2018,"ARB","D",10,1,"ELEL",2,0.1,"7",2,0.30248,"PG3"
"7565",2018,"ARB","D",10,1,"ERRA",1,1,"5",1,1.3488,"PF"
"7566",2018,"ARB","D",10,1,"ERRA",2,0.5,"4",1,0.6744,"PF"
"7567",2018,"ARB","D",10,1,"ERRA",3,0.25,"4",1,0.3372,"PF"
"7568",2018,"ARB","D",10,1,"FEAR",1,1,"20",4,10.434,"PG3"
"7569",2018,"ARB","D",10,1,"FEAR",2,0.5,"18",6,7.8255,"PG3"
"7570",2018,"ARB","D",10,1,"FEAR",3,0.25,"14",7,4.564875,"PG3"
"7571",2018,"ARB","D",10,1,"MURI",1,0.1,"19",2,1.67546,"PG4"
"7572",2018,"ARB","D",10,1,"MURI",2,1.25,"12",1,10.471625,"PG4"
"7573",2018,"ARB","D",10,1,"POHI",1,1,"6",1,1.1657,"PF"
"7574",2018,"ARB","D",10,1,"POHI",2,1.5,"9",1,1.74855,"PF"
"7575",2018,"ARB","D",10,1,"POHI",3,0.5,"6",2,1.1657,"PF"
"7576",2018,"ARB","D",10,1,"POHI",4,0.1,"4",3,0.34971,"PF"
"7577",2018,"ARB","D",10,2,"ACMI",1,0.25,"5",1,0.260775,"PF"
"7578",2018,"ARB","D",10,2,"ACMI",2,0.1,"4",2,0.20862,"PF"
"7579",2018,"ARB","D",10,2,"ACMI",3,0.05,"4",3,0.156465,"PF"
"7580",2018,"ARB","D",10,2,"ARFE",1,0.25,"4",1,0.3206,"PF"
"7581",2018,"ARB","D",10,2,"ARFE",2,0.05,"2",1,0.06412,"PF"
"7582",2018,"ARB","D",10,2,"ASHU",1,0.1,"3",1,0.009,"PF"
"7583",2018,"ARB","D",10,2,"BLTR",1,0.5,"11",2,2.2953,"PG4"
"7584",2018,"ARB","D",10,2,"BLTR",2,0.25,"6",4,2.2953,"PG4"
"7585",2018,"ARB","D",10,2,"BOGR",1,0.5,"12",2,2.3709,"PG4"
"7586",2018,"ARB","D",10,2,"BOGR",2,0.25,"9",6,3.55635,"PG4"
"7587",2018,"ARB","D",10,2,"BOGR",3,0.1,"8",13,3.08217,"PG4"
"7588",2018,"ARB","D",10,2,"ELEL",1,0.25,"13",1,0.3781,"PG3"
"7589",2018,"ARB","D",10,2,"ERRA",1,0.05,"3",1,0.06744,"PF"
"7590",2018,"ARB","D",10,2,"ERRA",2,0.25,"5",1,0.3372,"PF"
"7591",2018,"ARB","D",10,2,"FEAR",1,2,"27",2,10.434,"PG3"
"7592",2018,"ARB","D",10,2,"FEAR",2,1,"19",6,15.651,"PG3"
"7593",2018,"ARB","D",10,2,"FEAR",3,0.5,"16",3,3.91275,"PG3"
"7594",2018,"ARB","D",10,2,"POHI",1,0.1,"4",5,0.58285,"PF"
"7595",2018,"ARB","D",10,2,"POHI",2,0.25,"6",2,0.58285,"PF"
"7596",2018,"ARB","D",10,2,"POHI",3,0.5,"10",1,0.58285,"PF"
"7597",2018,"ARB","W",3,1,"ACMI",1,0.5,"9",4,2.0862,"PF"
"7598",2018,"ARB","W",3,1,"ACMI",2,0.25,"7",14,3.65085,"PF"
"7599",2018,"ARB","W",3,1,"ACMI",3,0.1,"6",20,2.0862,"PF"
"7600",2018,"ARB","W",3,1,"ACMI",4,0.05,"4",7,0.365085,"PF"
"7601",2018,"ARB","W",3,1,"ARCA",1,0.1,"12",1,0.17133,"PF"
"7602",2018,"ARB","W",3,1,"ARCA",2,0.05,"7",2,0.17133,"PF"
"7603",2018,"ARB","W",3,1,"ASHU",1,0.1,"4",2,0.018,"PF"
"7604",2018,"ARB","W",3,1,"ASHU",2,0.05,"2",4,0.018,"PF"
"7605",2018,"ARB","W",3,1,"BLTR",1,2,"25",2,9.1812,"PG4"
"7606",2018,"ARB","W",3,1,"BLTR",2,1.5,"24",1,3.44295,"PG4"
"7607",2018,"ARB","W",3,1,"BLTR",3,1,"21",5,11.4765,"PG4"
"7608",2018,"ARB","W",3,1,"BLTR",4,0.5,"16",4,4.5906,"PG4"
"7609",2018,"ARB","W",3,1,"BOGR",1,0.25,"20",1,0.592725,"PG4"
"7610",2018,"ARB","W",3,1,"CIWH",1,0.75,"7",2,0.51435,"PF"
"7611",2018,"ARB","W",3,1,"CIWH",2,0.5,"6",1,0.17145,"PF"
"7612",2018,"ARB","W",3,1,"CIWH",3,0.25,"5",1,0.085725,"PF"
"7613",2018,"ARB","W",3,1,"ERFL",1,0.1,"3",12,1.61952,"A"
"7614",2018,"ARB","W",3,1,"ERFL",2,0.05,"2",39,2.63172,"A"
"7615",2018,"ARB","W",3,1,"FEAR",1,2,"32",2,10.434,"PG3"
"7616",2018,"ARB","W",3,1,"FEAR",2,1,"27",2,5.217,"PG3"
"7617",2018,"ARB","W",3,1,"FEAR",3,1.5,"28",1,3.91275,"PG3"
"7618",2018,"ARB","W",3,1,"MUMO",1,0.5,"23",4,7.7808,"PG4"
"7619",2018,"ARB","W",3,1,"MUMO",2,0.25,"18",4,3.8904,"PG4"
"7620",2018,"ARB","W",3,1,"MURI",1,1,"25",1,8.3773,"PG4"
"7621",2018,"ARB","W",3,1,"MURI",2,0.5,"21",3,12.56595,"PG4"
"7622",2018,"ARB","W",3,1,"POHI",1,1,"7",1,1.1657,"PF"
"7623",2018,"ARB","W",3,1,"POHI",2,0.5,"5",4,2.3314,"PF"
"7624",2018,"ARB","W",3,1,"POHI",3,0.25,"3",2,0.58285,"PF"
"7625",2018,"ARB","W",3,2,"ACMI",1,0.25,"9",2,0.52155,"PF"
"7626",2018,"ARB","W",3,2,"ACMI",2,0.1,"5",11,1.14741,"PF"
"7627",2018,"ARB","W",3,2,"ACMI",3,0.05,"3",14,0.73017,"PF"
"7628",2018,"ARB","W",3,2,"ANRO",1,1,"2",3,6.3846,"PF"
"7629",2018,"ARB","W",3,2,"ANRO",2,0.5,"1",4,4.2564,"PF"
"7630",2018,"ARB","W",3,2,"ANRO",3,0.25,"1",7,3.72435,"PF"
"7631",2018,"ARB","W",3,2,"ANRO",4,0.1,"1",8,1.70256,"PF"
"7632",2018,"ARB","W",3,2,"ARFE",1,0.1,"3",1,0.12824,"PF"
"7633",2018,"ARB","W",3,2,"ASHU",1,0.25,"4",3,0.0675,"PF"
"7634",2018,"ARB","W",3,2,"ASHU",2,0.5,"6",1,0.045,"PF"
"7635",2018,"ARB","W",3,2,"ASHU",3,0.1,"2",5,0.045,"PF"
"7636",2018,"ARB","W",3,2,"BLTR",1,1,"17",3,6.8859,"PG4"
"7637",2018,"ARB","W",3,2,"BLTR",2,0.5,"14",5,5.73825,"PG4"
"7638",2018,"ARB","W",3,2,"BLTR",3,0.25,"9",4,2.2953,"PG4"
"7639",2018,"ARB","W",3,2,"ELEL",1,0.5,"21",1,0.7562,"PG3"
"7640",2018,"ARB","W",3,2,"ELEL",2,0.1,"16",1,0.15124,"PG3"
"7641",2018,"ARB","W",3,2,"ERFL",1,0.01,"1",7,0.094472,"A"
"7642",2018,"ARB","W",3,2,"FEAR",1,4,"29",2,20.868,"PG3"
"7643",2018,"ARB","W",3,2,"FEAR",2,2,"25",1,5.217,"PG3"
"7644",2018,"ARB","W",3,2,"FEAR",3,1,"22",2,5.217,"PG3"
"7645",2018,"ARB","W",3,2,"LILE",1,0.01,"2",1,0.014841,"PF"
"7646",2018,"ARB","W",3,2,"MUMO",1,1,"18",2,7.7808,"PG4"
"7647",2018,"ARB","W",3,2,"MUMO",2,0.5,"16",5,9.726,"PG4"
"7648",2018,"ARB","W",3,2,"MUMO",3,0.25,"14",6,5.8356,"PG4"
"7649",2018,"ARB","W",3,2,"MUMO",4,0.1,"10",8,3.11232,"PG4"
"7650",2018,"ARB","W",3,2,"POHI",1,1,"6",2,2.3314,"PF"
"7651",2018,"ARB","W",3,2,"POHI",2,0.5,"5",6,3.4971,"PF"
"7652",2018,"ARB","W",3,2,"POHI",3,0.25,"4",3,0.874275,"PF"
"7653",2018,"ARB","W",3,2,"POHI",4,0.1,"2",4,0.46628,"PF"
"7654",2018,"ARB","W",3,2,"PSMO",1,0.1,"9",1,0.08738,"PF"
"7655",2018,"ARB","D",4,1,"ACMI",1,0.25,"9",1,0.260775,"PF"
"7656",2018,"ARB","D",4,1,"ACMI",2,0.1,"6",9,0.93879,"PF"
"7657",2018,"ARB","D",4,1,"ACMI",3,0.05,"3",7,0.365085,"PF"
"7658",2018,"ARB","D",4,1,"ANRO",1,0.25,"1",4,2.1282,"PF"
"7659",2018,"ARB","D",4,1,"ANRO",2,0.1,"1",6,1.27692,"PF"
"7660",2018,"ARB","D",4,1,"ARCA",1,0.25,"11",4,1.7133,"PF"
"7661",2018,"ARB","D",4,1,"ARCA",2,0.1,"7",11,1.88463,"PF"
"7662",2018,"ARB","D",4,1,"ARCA",3,0.05,"3",3,0.256995,"PF"
"7663",2018,"ARB","D",4,1,"ARFE",1,0.1,"4",3,0.38472,"PF"
"7664",2018,"ARB","D",4,1,"ARFE",2,0.25,"5",1,0.3206,"PF"
"7665",2018,"ARB","D",4,1,"ASHU",1,0.5,"3",1,0.045,"PF"
"7666",2018,"ARB","D",4,1,"BOGR",1,0.25,"11",5,2.963625,"PG4"
"7667",2018,"ARB","D",4,1,"BOGR",2,0.1,"8",8,1.89672,"PG4"
"7668",2018,"ARB","D",4,1,"ERRA",1,0.25,"4",1,0.3372,"PF"
"7669",2018,"ARB","D",4,1,"FEAR",1,0.5,"18",2,2.6085,"PG3"
"7670",2018,"ARB","D",4,1,"FEAR",2,0.25,"14",6,3.91275,"PG3"
"7671",2018,"ARB","D",4,1,"FEAR",3,0.1,"12",2,0.5217,"PG3"
"7672",2018,"ARB","D",4,1,"LILE",1,0.05,"6",2,0.14841,"PF"
"7673",2018,"ARB","D",4,1,"LILE",2,0.1,"12",2,0.29682,"PF"
"7674",2018,"ARB","D",4,1,"MUMO",1,0.25,"14",4,3.8904,"PG4"
"7675",2018,"ARB","D",4,1,"MUMO",2,0.1,"9",6,2.33424,"PG4"
"7676",2018,"ARB","D",4,1,"POHI",1,1,"8",2,2.3314,"PF"
"7677",2018,"ARB","D",4,1,"POHI",2,0.5,"4",2,1.1657,"PF"
"7678",2018,"ARB","W",8,1,"ACMI",1,0.25,"10",3,0.782325,"PF"
"7679",2018,"ARB","W",8,1,"ACMI",2,0.1,"8",11,1.14741,"PF"
"7680",2018,"ARB","W",8,1,"ACMI",3,0.05,"5",16,0.83448,"PF"
"7681",2018,"ARB","W",8,1,"ALGE",1,0.25,"13",2,0.89665,"PF"
"7682",2018,"ARB","W",8,1,"ALGE",2,0.5,"16",1,0.89665,"PF"
"7683",2018,"ARB","W",8,1,"ANRO",1,1,"2",1,2.1282,"PF"
"7684",2018,"ARB","W",8,1,"ANRO",2,0.5,"1",4,4.2564,"PF"
"7685",2018,"ARB","W",8,1,"ANRO",3,0.25,"1",8,4.2564,"PF"
"7686",2018,"ARB","W",8,1,"ANRO",4,0.1,"1",10,2.1282,"PF"
"7687",2018,"ARB","W",8,1,"ARFE",1,0.1,"4",3,0.38472,"PF"
"7688",2018,"ARB","W",8,1,"ASHU",1,0.75,"9",2,0.135,"PF"
"7689",2018,"ARB","W",8,1,"ASHU",2,0.5,"7",2,0.09,"PF"
"7690",2018,"ARB","W",8,1,"ASHU",3,0.25,"6",1,0.0225,"PF"
"7691",2018,"ARB","W",8,1,"BLTR",1,1,"17",3,6.8859,"PG4"
"7692",2018,"ARB","W",8,1,"BLTR",2,0.5,"15",5,5.73825,"PG4"
"7693",2018,"ARB","W",8,1,"BLTR",3,0.25,"12",1,0.573825,"PG4"
"7694",2018,"ARB","W",8,1,"BOGR",1,0.5,"15",1,1.18545,"PG4"
"7695",2018,"ARB","W",8,1,"BOGR",2,0.25,"10",1,0.592725,"PG4"
"7696",2018,"ARB","W",8,1,"ERFL",1,0.01,"1",3,0.040488,"A"
"7697",2018,"ARB","W",8,1,"FEAR",1,5,"35",2,26.085,"PG3"
"7698",2018,"ARB","W",8,1,"FEAR",2,4,"29",1,10.434,"PG3"
"7699",2018,"ARB","W",8,1,"FEAR",3,2,"26",3,15.651,"PG3"
"7700",2018,"ARB","W",8,1,"FEAR",4,1,"24",1,2.6085,"PG3"
"7701",2018,"ARB","W",8,1,"FEAR",5,0.5,"15",1,1.30425,"PG3"
"7702",2018,"ARB","W",8,1,"LUKI",1,0.5,"12",1,0.5,"A"
"7703",2018,"ARB","W",8,1,"MURI",1,1,"32",3,25.1319,"PG4"
"7704",2018,"ARB","W",8,1,"MURI",2,0.5,"29",3,12.56595,"PG4"
"7705",2018,"ARB","W",8,1,"POHI",1,0.25,"5",1,0.291425,"PF"
"7706",2018,"ARB","W",8,2,"ACMI",1,0.25,"10",2,0.52155,"PF"
"7707",2018,"ARB","W",8,2,"ACMI",2,0.1,"8",6,0.62586,"PF"
"7708",2018,"ARB","W",8,2,"ACMI",3,0.05,"6",15,0.782325,"PF"
"7709",2018,"ARB","W",8,2,"ANRO",1,1,"2",2,4.2564,"PF"
"7710",2018,"ARB","W",8,2,"ANRO",2,0.5,"1",2,2.1282,"PF"
"7711",2018,"ARB","W",8,2,"ANRO",3,0.25,"1",6,3.1923,"PF"
"7712",2018,"ARB","W",8,2,"ANRO",4,0.1,"1",3,0.63846,"PF"
